,A,B,C,D,E,F1,G1,H1,I1,J1,M,N,K1,L,K,I,J,F,G,H,O,P,Q
2016-01-05 12:00:00,-9.9,-64.9,-22.0,-38.3,-29.6,-67.8,-33.8,-38.9,-7.3,-18.6,-86.0,-61.6,-27.6,-46.4,-70.3,-39.8,-318.8,-140.5,-111.9,-135.6,-70.3,-39.8,-318.8
2016-01-05 13:00:00,-9.3,-60.9,-20.6,-37.0,-28.6,-64.3,-32.0,-36.5,-6.8,-17.6,-81.5,-57.4,-26.4,-43.7,-65.3,-37.9,-299.5,-132.8,-106.0,-127.6,-65.3,-37.9,-299.5
2016-01-05 14:00:00,-10.5,-70.7,-24.1,-42.5,-33.9,-73.3,-36.9,-43.8,-8.0,-19.9,-96.9,-67.8,-31.7,-51.1,-75.4,-44.9,-338.9,-154.0,-124.8,-150.6,-75.4,-44.9,-338.9
2016-01-05 15:00:00,-11.8,-79.2,-26.7,-47.7,-38.1,-83.2,-41.2,-48.1,-8.8,-22.3,-104.2,-75.9,-34.9,-55.8,-83.3,-50.0,-372.1,-172.4,-135.2,-166.6,-83.3,-50.0,-372.1
2016-01-05 16:00:00,-12.2,-80.2,-27.8,-49.5,-39.7,-88.3,-42.6,-49.8,-9.0,-23.4,-104.7,-77.5,-35.7,-57.2,-87.7,-52.3,-386.8,-180.7,-137.2,-170.5,-87.7,-52.3,-386.8
2016-01-05 17:00:00,-11.0,-73.9,-25.4,-45.0,-36.2,-78.9,-38.6,-45.3,-8.1,-21.6,-94.8,-69.9,-32.4,-52.2,-79.4,-47.4,-356.9,-162.9,-124.5,-154.6,-79.4,-47.4,-356.9
2016-01-05 18:00:00,-8.8,-59.2,-20.5,-36.1,-28.4,-63.4,-31.0,-36.5,-6.5,-17.5,-77.1,-55.4,-25.9,-41.5,-63.3,-38.0,-288.1,-130.9,-101.0,-122.8,-63.3,-38.0,-288.1
2016-01-05 19:00:00,-6.1,-41.1,-14.4,-24.8,-19.4,-44.8,-21.4,-25.1,-4.6,-12.1,-55.2,-38.6,-18.6,-29.1,-44.0,-27.0,-198.2,-91.3,-71.9,-86.2,-44.0,-27.0,-198.2
2016-01-05 20:00:00,-3.8,-25.2,-8.8,-15.2,-12.1,-27.5,-13.2,-15.2,-3.0,-7.4,-33.8,-24.2,-11.8,-18.1,-27.2,-16.7,-122.6,-55.9,-44.2,-54.1,-27.2,-16.7,-122.6
2016-01-05 21:00:00,-2.6,-17.0,-5.7,-10.1,-8.4,-17.9,-9.1,-10.3,-2.0,-5.0,-22.6,-16.6,-7.9,-12.3,-18.4,-11.3,-83.6,-37.4,-29.6,-36.8,-18.4,-11.3,-83.6
2016-01-05 22:00:00,-1.9,-11.8,-4.1,-7.3,-5.9,-12.7,-6.6,-7.6,-1.4,-3.6,-16.2,-11.7,-5.7,-8.6,-13.1,-8.1,-59.1,-26.8,-21.2,-26.0,-13.1,-8.1,-59.1
2016-01-05 23:00:00,-1.6,-10.0,-3.5,-6.3,-4.8,-10.8,-5.5,-6.4,-1.2,-3.0,-13.6,-9.7,-4.6,-7.3,-11.0,-6.8,-49.7,-22.7,-17.8,-21.6,-11.0,-6.8,-49.7
2016-01-06 00:00:00,-1.5,-9.9,-3.3,-6.0,-4.5,-10.1,-5.2,-6.1,-1.1,-2.9,-13.1,-9.3,-4.4,-7.0,-10.4,-6.5,-49.6,-21.4,-17.1,-20.7,-10.4,-6.5,-49.6
2016-01-06 01:00:00,-1.4,-9.3,-3.1,-5.6,-4.1,-9.2,-4.6,-5.6,-1.0,-2.6,-12.2,-8.5,-4.0,-6.6,-9.6,-6.0,-46.4,-19.4,-15.8,-19.1,-9.6,-6.0,-46.4
2016-01-06 02:00:00,-1.4,-9.2,-3.1,-5.6,-4.1,-9.1,-4.6,-5.6,-1.0,-2.6,-12.0,-8.4,-4.0,-6.5,-9.6,-5.9,-46.0,-19.2,-15.6,-19.0,-9.6,-5.9,-46.0
2016-01-06 03:00:00,-1.4,-9.2,-3.1,-5.6,-4.1,-9.0,-4.6,-5.6,-1.0,-2.6,-12.0,-8.4,-4.0,-6.5,-9.6,-5.9,-45.9,-19.2,-15.5,-18.9,-9.6,-5.9,-45.9
2016-01-06 04:00:00,-1.4,-9.2,-3.1,-5.6,-4.1,-9.0,-4.6,-5.6,-1.0,-2.6,-11.9,-8.4,-4.0,-6.5,-9.5,-5.9,-45.7,-19.2,-15.5,-18.8,-9.5,-5.9,-45.7
2016-01-06 05:00:00,-1.4,-9.3,-3.2,-5.6,-4.2,-9.2,-4.6,-5.7,-1.0,-2.6,-12.2,-8.5,-4.0,-6.6,-9.7,-6.0,-46.5,-19.6,-15.8,-19.1,-9.7,-6.0,-46.5
2016-01-06 06:00:00,-1.5,-9.9,-3.4,-6.1,-4.5,-10.0,-5.0,-6.0,-1.1,-2.8,-13.0,-9.1,-4.3,-7.0,-10.4,-6.4,-49.9,-21.0,-16.9,-20.5,-10.4,-6.4,-49.9
2016-01-06 07:00:00,-1.7,-11.3,-3.9,-7.3,-5.3,-11.8,-6.0,-7.1,-1.2,-3.3,-15.0,-11.0,-5.1,-8.1,-12.1,-7.5,-58.8,-24.9,-19.6,-24.1,-12.1,-7.5,-58.8
2016-01-06 08:00:00,-2.5,-16.2,-5.8,-11.0,-8.1,-16.9,-8.8,-10.5,-1.8,-4.9,-21.9,-16.5,-7.6,-11.4,-17.3,-10.7,-83.6,-36.1,-28.6,-35.5,-17.3,-10.7,-83.6
2016-01-06 09:00:00,-4.8,-32.7,-11.7,-22.0,-16.2,-32.8,-18.2,-20.7,-3.6,-9.4,-41.8,-34.0,-15.1,-22.1,-34.0,-21.0,-160.2,-71.7,-54.8,-71.2,-34.0,-21.0,-160.2
2016-01-06 10:00:00,-8.1,-55.8,-20.0,-35.7,-27.5,-55.5,-30.5,-34.4,-6.1,-15.2,-70.8,-56.9,-25.1,-38.5,-58.9,-34.7,-266.2,-120.4,-92.1,-120.5,-58.9,-34.7,-266.2
2016-01-06 11:00:00,-9.5,-66.5,-23.5,-41.7,-33.0,-66.4,-35.9,-41.5,-7.2,-17.9,-87.4,-65.9,-30.1,-47.7,-74.0,-42.9,-320.4,-143.8,-112.6,-143.7,-74.0,-42.9,-320.4
2016-01-06 12:00:00,-9.3,-65.7,-22.9,-40.9,-32.2,-65.6,-35.2,-40.0,-7.1,-18.0,-83.6,-63.5,-28.5,-45.9,-71.1,-41.3,-317.8,-140.8,-108.7,-137.9,-71.1,-41.3,-317.8
2016-01-06 13:00:00,-8.9,-62.2,-22.0,-39.2,-30.2,-60.1,-32.9,-37.2,-6.7,-16.9,-78.2,-59.2,-26.8,-42.4,-65.4,-38.7,-300.5,-130.2,-101.8,-128.4,-65.4,-38.7,-300.5
2016-01-06 14:00:00,-10.3,-71.5,-25.1,-46.1,-35.0,-68.4,-36.9,-42.8,-7.8,-19.2,-93.0,-67.1,-31.8,-48.4,-76.8,-44.6,-348.4,-148.1,-120.0,-147.3,-76.8,-44.6,-348.4
2016-01-06 15:00:00,-11.5,-79.7,-27.4,-50.6,-38.3,-77.8,-40.8,-47.3,-8.8,-21.5,-106.8,-75.0,-35.1,-54.2,-84.9,-48.8,-391.5,-165.8,-137.1,-164.3,-84.9,-48.8,-391.5
2016-01-06 16:00:00,-12.0,-82.6,-27.6,-52.2,-40.0,-80.2,-43.4,-49.6,-9.2,-22.0,-109.9,-78.3,-36.3,-57.0,-87.6,-50.7,-396.2,-173.3,-141.0,-171.6,-87.6,-50.7,-396.2
2016-01-06 17:00:00,-11.0,-76.2,-24.9,-46.3,-36.0,-72.5,-40.0,-45.5,-8.3,-19.9,-100.0,-71.0,-32.7,-51.2,-79.7,-45.7,-357.4,-158.0,-128.2,-154.9,-79.7,-45.7,-357.4
2016-01-06 18:00:00,-8.9,-60.4,-20.0,-36.3,-28.5,-58.0,-31.6,-36.6,-6.6,-16.4,-79.2,-56.1,-25.8,-41.3,-64.0,-36.4,-289.1,-126.3,-102.3,-123.2,-64.0,-36.4,-289.1
2016-01-06 19:00:00,-6.3,-41.1,-14.2,-25.9,-19.9,-40.6,-22.3,-25.3,-4.6,-11.7,-53.8,-39.5,-18.0,-29.0,-45.3,-25.6,-206.2,-88.2,-70.1,-86.5,-45.3,-25.6,-206.2
2016-01-06 20:00:00,-3.8,-25.3,-9.1,-16.6,-12.5,-25.1,-14.1,-15.5,-2.8,-7.2,-32.9,-25.0,-11.2,-18.0,-28.4,-16.0,-129.6,-54.7,-42.9,-54.1,-28.4,-16.0,-129.6
2016-01-06 21:00:00,-2.6,-17.5,-6.4,-11.5,-8.8,-16.5,-9.5,-10.6,-1.9,-4.7,-22.4,-17.1,-7.6,-12.1,-19.6,-10.9,-88.6,-36.5,-29.1,-36.9,-19.6,-10.9,-88.6
2016-01-06 22:00:00,-1.8,-12.6,-4.5,-8.1,-6.1,-11.8,-6.5,-7.8,-1.3,-3.3,-15.8,-11.9,-5.4,-8.5,-13.9,-7.5,-62.4,-26.1,-20.4,-25.7,-13.9,-7.5,-62.4
2016-01-06 23:00:00,-1.5,-10.6,-3.6,-6.6,-4.9,-10.3,-5.4,-6.6,-1.1,-2.9,-13.1,-9.7,-4.5,-7.3,-11.5,-6.4,-51.8,-22.2,-17.1,-21.5,-11.5,-6.4,-51.8
2016-01-07 00:00:00,-1.4,-10.3,-3.4,-6.0,-4.6,-9.9,-5.1,-6.2,-1.1,-2.8,-12.9,-9.2,-4.3,-7.2,-11.0,-6.3,-49.2,-21.1,-16.8,-20.8,-11.0,-6.3,-49.2
2016-01-07 01:00:00,-1.3,-9.5,-3.1,-5.6,-4.1,-9.0,-4.6,-5.6,-1.0,-2.6,-12.1,-8.5,-4.0,-6.7,-10.0,-5.8,-43.9,-19.2,-15.7,-19.2,-10.0,-5.8,-43.9
2016-01-07 02:00:00,-1.3,-9.3,-3.1,-5.5,-4.1,-8.8,-4.6,-5.6,-1.0,-2.6,-12.1,-8.4,-4.0,-6.6,-9.9,-5.8,-43.1,-19.0,-15.6,-19.1,-9.9,-5.8,-43.1
2016-01-07 03:00:00,-1.3,-9.3,-3.1,-5.5,-4.1,-8.8,-4.6,-5.5,-1.0,-2.6,-12.0,-8.3,-4.0,-6.6,-9.9,-5.8,-43.0,-18.9,-15.6,-19.0,-9.9,-5.8,-43.0
2016-01-07 04:00:00,-1.3,-9.3,-3.1,-5.5,-4.1,-8.7,-4.5,-5.5,-1.0,-2.6,-12.0,-8.3,-4.0,-6.6,-9.8,-5.8,-42.9,-18.8,-15.6,-19.0,-9.8,-5.8,-42.9
2016-01-07 05:00:00,-1.3,-9.5,-3.1,-5.6,-4.2,-8.9,-4.6,-5.6,-1.0,-2.6,-12.2,-8.5,-4.1,-6.7,-10.0,-5.9,-43.7,-19.1,-15.8,-19.3,-10.0,-5.9,-43.7
2016-01-07 06:00:00,-1.4,-10.2,-3.4,-6.0,-4.5,-9.5,-5.0,-6.0,-1.1,-2.8,-12.9,-9.2,-4.4,-7.2,-10.7,-6.4,-46.8,-20.6,-16.8,-20.8,-10.7,-6.4,-46.8
2016-01-07 07:00:00,-1.7,-12.0,-4.0,-7.0,-5.3,-11.1,-6.0,-7.0,-1.3,-3.3,-14.9,-11.0,-5.1,-8.5,-12.6,-7.6,-55.2,-24.1,-19.5,-24.6,-12.6,-7.6,-55.2
2016-01-07 08:00:00,-2.5,-17.0,-5.7,-10.2,-7.9,-15.8,-8.7,-10.1,-1.9,-4.8,-21.8,-16.4,-7.3,-12.4,-18.0,-11.2,-83.2,-34.6,-28.5,-36.1,-18.0,-11.2,-83.2
2016-01-07 09:00:00,-4.9,-31.3,-11.0,-20.3,-15.2,-32.2,-17.1,-19.1,-3.8,-9.6,-42.2,-33.0,-14.3,-24.2,-35.5,-22.0,-174.3,-68.4,-55.6,-71.5,-35.5,-22.0,-174.3
2016-01-07 10:00:00,-8.5,-52.6,-18.3,-33.7,-25.5,-58.0,-29.6,-33.6,-6.3,-16.1,-71.3,-57.8,-24.6,-40.1,-61.3,-35.5,-297.2,-121.3,-93.7,-122.4,-61.3,-35.5,-297.2
2016-01-07 11:00:00,-10.3,-63.7,-22.3,-40.8,-30.9,-68.4,-35.7,-40.7,-7.5,-18.9,-88.0,-69.1,-29.7,-48.1,-74.2,-41.8,-344.4,-144.8,-114.4,-146.9,-74.2,-41.8,-344.4
2016-01-07 12:00:00,-10.0,-63.4,-21.4,-39.8,-29.9,-65.3,-34.4,-38.7,-7.3,-18.6,-88.7,-66.3,-28.2,-47.2,-71.4,-41.0,-336.1,-138.4,-114.6,-141.8,-71.4,-41.0,-336.1
2016-01-07 13:00:00,-9.3,-59.7,-20.0,-37.5,-28.0,-62.1,-32.7,-36.1,-7.0,-17.4,-84.6,-61.8,-26.9,-44.1,-68.1,-38.6,-315.7,-130.9,-109.0,-132.8,-68.1,-38.6,-315.7
2016-01-07 14:00:00,-10.9,-68.4,-23.3,-44.6,-32.9,-72.2,-37.8,-42.5,-8.1,-19.6,-99.5,-72.3,-32.4,-50.1,-80.0,-44.4,-360.5,-152.6,-127.3,-154.8,-80.0,-44.4,-360.5
2016-01-07 15:00:00,-12.5,-75.8,-26.2,-48.2,-37.6,-79.1,-41.9,-48.4,-8.9,-22.4,-108.0,-79.4,-35.2,-54.3,-89.0,-49.7,-401.6,-169.4,-139.4,-169.0,-89.0,-49.7,-401.6
2016-01-07 16:00:00,-12.9,-78.9,-27.3,-49.3,-38.6,-83.4,-44.4,-50.2,-9.3,-23.3,-110.1,-81.4,-36.0,-56.6,-93.0,-51.5,-416.1,-178.0,-142.7,-174.1,-93.0,-51.5,-416.1
2016-01-07 17:00:00,-11.6,-70.5,-24.2,-44.9,-34.7,-77.5,-40.3,-45.6,-8.6,-21.0,-98.8,-73.8,-32.7,-51.8,-85.6,-46.7,-377.9,-163.4,-128.4,-158.3,-85.6,-46.7,-377.9
2016-01-07 18:00:00,-9.3,-56.6,-19.3,-35.7,-27.2,-62.3,-31.9,-36.8,-6.8,-16.5,-78.6,-57.8,-25.7,-42.3,-70.1,-37.1,-303.5,-131.0,-101.9,-125.9,-70.1,-37.1,-303.5
2016-01-07 19:00:00,-6.4,-41.4,-13.4,-24.8,-19.0,-42.9,-22.5,-25.8,-4.8,-11.6,-55.7,-41.0,-18.4,-30.4,-49.5,-25.8,-210.8,-91.1,-72.1,-89.9,-49.5,-25.8,-210.8
2016-01-07 20:00:00,-3.9,-25.8,-8.3,-15.7,-11.7,-25.9,-14.2,-15.9,-3.0,-7.3,-35.3,-26.0,-11.6,-19.0,-29.6,-16.2,-127.8,-56.0,-45.6,-56.6,-29.6,-16.2,-127.8
2016-01-07 21:00:00,-2.6,-17.0,-5.6,-10.8,-8.0,-17.2,-9.7,-10.7,-2.0,-5.0,-24.2,-17.9,-8.0,-13.0,-19.5,-10.9,-86.8,-37.6,-31.2,-38.9,-19.5,-10.9,-86.8
2016-01-07 22:00:00,-1.9,-12.1,-3.9,-7.7,-5.6,-12.5,-6.8,-7.5,-1.4,-3.5,-17.0,-12.6,-5.6,-9.3,-14.0,-7.5,-62.4,-26.8,-21.9,-27.5,-14.0,-7.5,-62.4
2016-01-07 23:00:00,-1.6,-10.3,-3.3,-6.4,-4.6,-10.7,-5.5,-6.3,-1.1,-2.9,-14.2,-10.2,-4.6,-7.7,-11.7,-6.4,-52.5,-22.5,-18.3,-22.5,-11.7,-6.4,-52.5
2016-01-08 00:00:00,-1.5,-9.6,-3.3,-6.1,-4.4,-10.2,-5.1,-6.1,-1.1,-2.8,-13.4,-9.4,-4.4,-7.2,-10.7,-6.3,-49.1,-21.4,-17.3,-21.1,-10.7,-6.3,-49.1
2016-01-08 01:00:00,-1.3,-8.9,-3.2,-5.5,-4.1,-9.2,-4.7,-5.7,-1.0,-2.6,-12.1,-8.5,-4.0,-6.6,-9.7,-5.9,-44.3,-19.6,-15.7,-19.1,-9.7,-5.9,-44.3
2016-01-08 02:00:00,-1.3,-8.9,-3.2,-5.5,-4.1,-9.1,-4.7,-5.6,-1.0,-2.6,-11.9,-8.5,-4.0,-6.5,-9.7,-5.8,-43.8,-19.4,-15.5,-19.0,-9.7,-5.8,-43.8
2016-01-08 03:00:00,-1.3,-8.8,-3.1,-5.5,-4.1,-9.1,-4.7,-5.6,-1.0,-2.6,-11.9,-8.4,-4.0,-6.5,-9.7,-5.7,-43.7,-19.4,-15.4,-18.9,-9.7,-5.7,-43.7
2016-01-08 04:00:00,-1.3,-8.8,-3.1,-5.5,-4.1,-9.1,-4.7,-5.6,-1.0,-2.6,-11.8,-8.4,-4.0,-6.5,-9.7,-5.7,-43.7,-19.3,-15.4,-18.8,-9.7,-5.7,-43.7
2016-01-08 05:00:00,-1.3,-8.9,-3.2,-5.6,-4.1,-9.3,-4.8,-5.7,-1.0,-2.6,-12.0,-8.5,-4.0,-6.6,-9.9,-5.8,-44.4,-19.7,-15.7,-19.1,-9.9,-5.8,-44.4
2016-01-08 06:00:00,-1.4,-9.5,-3.4,-6.0,-4.4,-9.9,-5.2,-6.1,-1.1,-2.8,-13.0,-9.2,-4.3,-7.0,-10.7,-6.3,-47.2,-21.2,-16.9,-20.5,-10.7,-6.3,-47.2
2016-01-08 07:00:00,-1.7,-11.1,-4.0,-7.0,-5.2,-11.7,-6.1,-7.0,-1.3,-3.3,-15.6,-10.8,-5.0,-8.3,-12.7,-7.5,-55.1,-24.8,-20.2,-24.1,-12.7,-7.5,-55.1
2016-01-08 08:00:00,-2.5,-16.4,-6.0,-10.1,-7.6,-16.9,-9.1,-9.9,-2.0,-4.7,-23.1,-16.2,-7.5,-12.2,-18.5,-11.1,-80.6,-35.9,-29.8,-35.8,-18.5,-11.1,-80.6
2016-01-08 09:00:00,-5.1,-31.1,-12.0,-19.3,-15.3,-33.9,-17.7,-19.3,-3.8,-8.8,-45.9,-32.6,-15.1,-24.5,-36.0,-22.2,-159.1,-70.9,-58.5,-72.2,-36.0,-22.2,-159.1
2016-01-08 10:00:00,-8.7,-53.3,-20.4,-33.0,-26.8,-57.5,-29.7,-32.6,-6.2,-14.7,-79.2,-56.6,-25.9,-40.2,-59.1,-38.1,-274.5,-119.8,-100.1,-122.8,-59.1,-38.1,-274.5
2016-01-08 11:00:00,-10.3,-64.4,-24.2,-39.0,-32.9,-68.6,-34.5,-40.0,-7.4,-18.1,-91.9,-68.8,-30.4,-48.5,-70.3,-45.3,-334.0,-143.1,-117.4,-147.8,-70.3,-45.3,-334.0
2016-01-08 12:00:00,-9.9,-60.7,-22.8,-38.3,-31.7,-68.0,-33.4,-38.9,-7.2,-17.8,-88.4,-65.6,-28.2,-47.8,-68.2,-43.7,-328.6,-140.2,-113.4,-141.6,-68.2,-43.7,-328.6
2016-01-08 13:00:00,-9.3,-57.2,-21.8,-36.1,-29.5,-64.1,-31.5,-36.9,-6.8,-16.9,-81.4,-61.7,-26.5,-44.3,-65.5,-41.9,-316.4,-132.5,-105.1,-132.4,-65.5,-41.9,-316.4
2016-01-08 14:00:00,-10.8,-67.5,-25.4,-41.6,-33.8,-75.7,-35.9,-42.8,-7.6,-19.8,-94.2,-72.7,-30.6,-51.0,-75.0,-49.9,-359.4,-154.5,-121.6,-154.3,-75.0,-49.9,-359.4
2016-01-08 15:00:00,-11.9,-77.7,-28.1,-46.5,-37.3,-81.0,-40.6,-47.0,-8.5,-22.1,-104.0,-79.4,-34.0,-57.2,-83.8,-54.2,-397.8,-168.6,-134.7,-170.6,-83.8,-54.2,-397.8
2016-01-08 16:00:00,-12.5,-81.6,-28.5,-47.6,-38.4,-82.8,-42.2,-48.7,-8.9,-22.8,-108.1,-79.7,-35.6,-59.9,-88.9,-55.3,-410.1,-173.7,-139.8,-175.1,-88.9,-55.3,-410.1
2016-01-08 17:00:00,-11.2,-74.4,-25.3,-42.8,-34.1,-74.1,-38.4,-44.8,-8.1,-20.9,-98.4,-70.7,-32.2,-54.2,-80.9,-50.0,-365.2,-157.4,-127.3,-157.1,-80.9,-50.0,-365.2
2016-01-08 18:00:00,-8.8,-59.3,-20.3,-34.5,-27.2,-59.1,-30.6,-35.7,-6.4,-16.9,-77.9,-56.8,-25.7,-43.2,-64.6,-40.0,-290.9,-125.4,-101.2,-125.7,-64.6,-40.0,-290.9
2016-01-08 19:00:00,-6.2,-41.0,-14.3,-24.2,-19.6,-42.3,-21.2,-24.8,-4.5,-11.7,-54.9,-40.8,-18.2,-30.3,-45.7,-28.0,-206.0,-88.3,-71.1,-89.3,-45.7,-28.0,-206.0
2016-01-08 20:00:00,-3.8,-24.8,-9.1,-15.0,-12.5,-26.7,-13.1,-15.0,-2.9,-7.2,-34.1,-25.8,-11.4,-19.0,-28.8,-17.2,-130.9,-54.7,-44.2,-56.2,-28.8,-17.2,-130.9
2016-01-08 21:00:00,-2.6,-16.6,-6.3,-9.8,-8.6,-18.2,-8.8,-10.1,-1.9,-4.9,-23.2,-17.8,-7.8,-12.9,-19.3,-11.6,-88.0,-37.2,-29.9,-38.5,-19.3,-11.6,-88.0
2016-01-08 22:00:00,-1.8,-11.9,-4.3,-7.0,-6.0,-12.8,-6.2,-7.3,-1.3,-3.5,-16.5,-12.3,-5.4,-9.2,-13.6,-8.2,-60.3,-26.3,-21.3,-26.9,-13.6,-8.2,-60.3
2016-01-08 23:00:00,-1.5,-10.3,-3.5,-6.1,-4.9,-10.4,-5.3,-6.2,-1.1,-2.9,-13.6,-9.9,-4.4,-7.6,-11.2,-6.8,-48.8,-21.9,-17.6,-21.9,-11.2,-6.8,-48.8
2016-01-09 00:00:00,-1.4,-9.9,-3.3,-5.8,-4.6,-9.6,-5.0,-5.8,-1.1,-2.7,-12.5,-9.3,-4.2,-6.9,-10.4,-6.3,-46.0,-20.4,-16.3,-20.4,-10.4,-6.3,-46.0
2016-01-09 01:00:00,-1.4,-9.8,-3.3,-5.7,-4.5,-9.1,-4.9,-5.6,-1.1,-2.5,-11.9,-9.0,-4.1,-6.5,-10.0,-6.0,-44.5,-19.6,-15.5,-19.7,-10.0,-6.0,-44.5
2016-01-09 02:00:00,-1.4,-9.8,-3.3,-5.7,-4.5,-9.0,-4.9,-5.6,-1.1,-2.5,-11.9,-9.0,-4.1,-6.5,-9.9,-6.0,-44.1,-19.5,-15.4,-19.6,-9.9,-6.0,-44.1
2016-01-09 03:00:00,-1.4,-9.7,-3.2,-5.6,-4.4,-8.9,-4.8,-5.5,-1.0,-2.5,-11.7,-8.9,-4.1,-6.4,-9.8,-5.9,-43.5,-19.2,-15.3,-19.3,-9.8,-5.9,-43.5
2016-01-09 04:00:00,-1.3,-9.6,-3.2,-5.5,-4.3,-8.8,-4.7,-5.5,-1.0,-2.5,-11.5,-8.7,-4.0,-6.3,-9.7,-5.8,-42.9,-19.0,-15.0,-19.0,-9.7,-5.8,-42.9
2016-01-09 05:00:00,-1.4,-9.5,-3.2,-5.5,-4.4,-8.9,-4.7,-5.5,-1.0,-2.5,-11.6,-8.7,-4.0,-6.3,-9.8,-5.8,-43.1,-19.1,-15.1,-19.1,-9.8,-5.8,-43.1
2016-01-09 06:00:00,-1.3,-9.4,-3.1,-5.5,-4.3,-8.8,-4.7,-5.5,-1.0,-2.5,-11.5,-8.6,-4.0,-6.2,-9.7,-5.7,-42.6,-18.9,-15.0,-18.8,-9.7,-5.7,-42.6
2016-01-09 07:00:00,-1.4,-10.0,-3.3,-5.8,-4.5,-9.2,-4.9,-5.8,-1.1,-2.6,-12.2,-9.2,-4.2,-6.6,-10.2,-6.1,-45.0,-19.9,-15.9,-20.1,-10.2,-6.1,-45.0
2016-01-09 08:00:00,-1.7,-12.1,-4.1,-7.1,-5.2,-10.8,-5.9,-7.1,-1.4,-3.2,-14.7,-11.3,-5.3,-8.1,-12.2,-7.4,-54.2,-23.8,-19.3,-24.7,-12.2,-7.4,-54.2
2016-01-09 09:00:00,-2.5,-16.9,-5.9,-10.3,-7.0,-14.7,-8.4,-9.8,-1.9,-4.5,-20.7,-15.8,-7.7,-11.6,-17.0,-10.8,-74.1,-32.9,-27.2,-35.1,-17.0,-10.8,-74.1
2016-01-09 10:00:00,-3.3,-22.9,-7.7,-14.0,-9.2,-19.5,-11.0,-13.0,-2.6,-6.3,-28.2,-21.3,-10.3,-15.6,-22.4,-14.2,-100.1,-43.5,-37.1,-47.2,-22.4,-14.2,-100.1
2016-01-09 11:00:00,-3.7,-26.3,-8.7,-16.0,-10.6,-22.9,-12.5,-14.9,-3.0,-7.2,-32.5,-24.9,-11.9,-17.8,-25.6,-16.5,-118.3,-50.2,-42.7,-54.7,-25.6,-16.5,-118.3
2016-01-09 12:00:00,-4.4,-30.2,-10.2,-19.4,-12.7,-26.3,-15.1,-16.8,-3.3,-8.1,-38.0,-27.1,-13.1,-20.7,-30.0,-19.7,-137.8,-58.1,-49.3,-61.0,-30.0,-19.7,-137.8
2016-01-09 13:00:00,-4.5,-32.0,-10.3,-19.8,-13.6,-28.5,-15.7,-17.8,-3.4,-8.5,-39.0,-29.7,-13.8,-22.3,-31.0,-20.6,-148.5,-62.0,-50.9,-65.9,-31.0,-20.6,-148.5
2016-01-09 14:00:00,-4.8,-35.3,-11.2,-21.5,-14.1,-30.9,-16.9,-19.5,-3.8,-9.5,-42.0,-33.1,-15.3,-24.5,-32.8,-21.7,-160.8,-67.2,-55.2,-72.9,-32.8,-21.7,-160.8
2016-01-09 15:00:00,-4.8,-35.1,-11.2,-21.1,-13.7,-30.3,-16.6,-19.4,-3.8,-9.5,-42.4,-32.6,-15.4,-24.1,-32.2,-21.2,-160.3,-66.3,-55.7,-72.1,-32.2,-21.2,-160.3
2016-01-09 16:00:00,-4.3,-31.7,-10.2,-19.1,-12.4,-27.7,-15.0,-17.5,-3.4,-8.6,-38.9,-29.1,-14.1,-21.9,-29.6,-19.4,-145.8,-60.2,-50.9,-65.2,-29.6,-19.4,-145.8
2016-01-09 17:00:00,-3.7,-26.6,-8.5,-16.3,-10.5,-23.5,-12.7,-14.4,-2.9,-7.3,-32.9,-24.5,-12.0,-18.7,-24.8,-16.4,-126.1,-50.6,-43.0,-55.2,-24.8,-16.4,-126.1
2016-01-09 18:00:00,-2.9,-20.4,-6.7,-12.6,-7.8,-18.3,-9.7,-12.1,-2.3,-5.7,-25.2,-18.9,-9.7,-14.5,-19.8,-12.6,-96.3,-40.0,-33.2,-43.1,-19.8,-12.6,-96.3
2016-01-09 19:00:00,-2.0,-13.7,-4.6,-8.6,-5.4,-12.4,-6.5,-8.5,-1.6,-3.9,-17.5,-12.6,-6.7,-9.9,-13.6,-8.5,-65.4,-27.4,-23.1,-29.3,-13.6,-8.5,-65.4
2016-01-09 20:00:00,-1.3,-8.4,-3.0,-5.5,-3.6,-8.1,-4.3,-5.5,-1.0,-2.5,-11.2,-8.0,-4.3,-6.4,-9.0,-5.7,-43.6,-17.9,-14.8,-18.7,-9.0,-5.7,-43.6
2016-01-09 21:00:00,-1.1,-7.3,-2.5,-4.8,-3.1,-7.1,-3.7,-4.9,-0.9,-2.1,-9.6,-6.8,-3.6,-5.5,-7.9,-5.0,-37.9,-15.7,-12.7,-16.0,-7.9,-5.0,-37.9
2016-01-09 22:00:00,-1.1,-7.2,-2.5,-4.8,-3.1,-7.0,-3.7,-4.9,-0.9,-2.1,-9.6,-6.8,-3.5,-5.5,-7.8,-4.9,-37.6,-15.6,-12.6,-15.8,-7.8,-4.9,-37.6
2016-01-09 23:00:00,-1.2,-7.9,-2.7,-5.1,-3.4,-7.7,-4.0,-5.2,-0.9,-2.3,-10.3,-7.6,-3.7,-5.8,-8.5,-5.3,-40.5,-16.8,-13.5,-17.1,-8.5,-5.3,-40.5
