,A,B,C,D,E,F1,G1,H1,I1,J1,M,N,K1,L,K,I,J,F,G,H,O,P,Q
2016-01-05 11:00:00,-63.3,-424.5,-146.0,-260.7,-199.7,-422.4,-220.1,-258.6,-47.6,-120.8,-563.5,-414.2,-190.3,-303.1,-459.1,-281.5,-2118.2,-901.1,-731.9,-907.6,-459.1,-281.5,-2118.2
2016-01-05 12:00:00,-62.4,-416.8,-143.2,-256.0,-196.1,-414.1,-215.8,-254.8,-46.9,-118.9,-554.3,-405.8,-186.3,-298.7,-452.6,-277.0,-2083.3,-884.7,-720.2,-890.8,-452.6,-277.0,-2083.3
2016-01-05 13:00:00,-60.9,-406.5,-140.1,-249.5,-190.7,-405.1,-210.0,-249.6,-45.8,-116.2,-541.4,-395.4,-182.1,-291.9,-442.4,-270.0,-2029.9,-864.8,-703.4,-869.4,-442.4,-270.0,-2029.9
2016-01-05 14:00:00,-63.1,-422.0,-146.4,-259.5,-197.8,-422.5,-218.7,-259.2,-47.6,-120.5,-560.6,-408.7,-189.5,-303.7,-460.0,-281.4,-2111.2,-900.3,-728.8,-901.9,-460.0,-281.4,-2111.2
2016-01-05 15:00:00,-64.9,-436.0,-151.5,-266.8,-203.9,-435.7,-226.6,-266.1,-49.0,-124.5,-575.4,-420.6,-195.7,-313.2,-474.3,-290.6,-2176.8,-928.5,-748.9,-929.5,-474.3,-290.6,-2176.8
2016-01-05 16:00:00,-67.7,-455.0,-157.9,-277.4,-212.7,-454.6,-235.6,-277.4,-50.9,-130.0,-600.4,-438.8,-203.3,-325.7,-494.2,-302.0,-2266.7,-967.7,-781.4,-967.8,-494.2,-302.0,-2266.7
2016-01-05 17:00:00,-69.3,-467.8,-163.0,-282.9,-218.7,-466.6,-241.3,-286.0,-52.2,-133.8,-617.7,-450.6,-209.2,-333.2,-506.3,-308.3,-2318.0,-993.8,-803.6,-993.0,-506.3,-308.3,-2318.0
2016-01-05 18:00:00,-66.1,-445.3,-154.8,-267.6,-207.7,-443.4,-227.8,-271.4,-49.3,-126.2,-585.2,-428.2,-198.1,-315.0,-479.8,-292.3,-2193.3,-942.7,-760.8,-941.3,-479.8,-292.3,-2193.3
2016-01-05 19:00:00,-56.8,-382.2,-131.8,-229.4,-177.7,-378.9,-194.4,-230.9,-42.2,-107.4,-500.7,-367.1,-168.9,-269.0,-409.1,-250.7,-1881.9,-804.2,-650.2,-804.9,-409.1,-250.7,-1881.9
2016-01-05 20:00:00,-45.8,-307.3,-105.3,-184.1,-142.9,-304.4,-155.5,-185.0,-33.9,-86.3,-402.8,-293.5,-134.8,-216.0,-327.3,-201.2,-1526.5,-644.9,-522.9,-644.4,-327.3,-201.2,-1526.5
2016-01-05 21:00:00,-38.4,-256.1,-88.3,-154.3,-119.8,-255.4,-130.5,-155.3,-28.5,-72.5,-337.7,-245.2,-112.7,-181.5,-274.9,-168.3,-1277.2,-541.2,-438.7,-539.4,-274.9,-168.3,-1277.2
2016-01-05 22:00:00,-35.9,-238.8,-82.6,-145.2,-112.1,-238.0,-123.2,-145.1,-26.6,-67.5,-318.0,-230.5,-105.5,-170.1,-257.6,-156.9,-1178.1,-506.3,-412.2,-506.0,-257.6,-156.9,-1178.1
2016-01-05 23:00:00,-34.7,-230.5,-79.3,-141.3,-108.7,-229.9,-120.0,-139.9,-25.6,-64.7,-308.4,-222.1,-101.8,-163.8,-248.5,-150.8,-1125.8,-489.8,-398.8,-487.8,-248.5,-150.8,-1125.8
2016-01-06 00:00:00,-33.6,-224.6,-77.1,-138.1,-105.8,-224.1,-117.9,-136.4,-24.8,-62.8,-302.4,-216.8,-98.6,-159.7,-240.2,-144.4,-1090.9,-478.4,-390.1,-475.2,-240.2,-144.4,-1090.9
2016-01-06 01:00:00,-32.6,-218.6,-75.0,-134.5,-102.9,-217.2,-115.2,-132.1,-24.1,-60.9,-295.3,-212.4,-95.9,-155.6,-232.9,-139.6,-1057.9,-464.5,-380.4,-463.9,-232.9,-139.6,-1057.9
2016-01-06 02:00:00,-31.2,-209.6,-71.4,-128.7,-98.1,-207.2,-110.5,-126.1,-23.1,-58.5,-283.0,-203.4,-92.0,-148.1,-222.5,-134.1,-1009.1,-443.8,-364.7,-443.6,-222.5,-134.1,-1009.1
2016-01-06 03:00:00,-30.5,-205.0,-69.5,-125.9,-95.5,-202.0,-107.9,-123.0,-22.6,-57.1,-277.0,-198.2,-90.0,-143.9,-217.2,-130.8,-986.2,-432.9,-356.8,-432.1,-217.2,-130.8,-986.2
2016-01-06 04:00:00,-30.8,-207.3,-70.1,-127.7,-96.5,-204.3,-109.0,-124.4,-22.9,-57.6,-281.0,-199.7,-91.1,-145.1,-219.5,-132.0,-999.9,-437.6,-361.5,-435.9,-219.5,-132.0,-999.9
2016-01-06 05:00:00,-32.1,-216.1,-73.1,-133.3,-100.6,-213.5,-113.6,-129.6,-23.8,-60.0,-293.2,-207.7,-94.9,-151.2,-228.8,-137.3,-1045.3,-456.7,-377.0,-453.8,-228.8,-137.3,-1045.3
2016-01-06 06:00:00,-34.7,-234.8,-79.4,-144.3,-108.9,-231.5,-123.4,-140.3,-25.8,-64.9,-317.2,-225.7,-102.6,-164.8,-247.6,-149.1,-1130.2,-495.3,-407.9,-493.2,-247.6,-149.1,-1130.2
2016-01-06 07:00:00,-38.6,-262.4,-88.5,-160.5,-120.7,-257.1,-137.1,-156.4,-28.7,-72.3,-351.2,-252.6,-114.4,-184.0,-274.5,-166.6,-1257.2,-550.6,-452.2,-550.9,-274.5,-166.6,-1257.2
2016-01-06 08:00:00,-45.2,-307.0,-104.2,-188.6,-141.7,-302.7,-160.6,-182.4,-33.8,-85.4,-410.7,-297.2,-134.9,-214.5,-321.9,-196.9,-1467.6,-645.7,-529.9,-646.5,-321.9,-196.9,-1467.6
2016-01-06 09:00:00,-52.7,-357.8,-122.3,-219.6,-166.1,-354.8,-186.0,-214.3,-39.4,-99.5,-473.6,-346.5,-157.5,-249.9,-376.9,-231.6,-1716.6,-755.1,-612.5,-753.8,-376.9,-231.6,-1716.6
2016-01-06 10:00:00,-59.3,-402.2,-138.1,-246.6,-187.0,-399.9,-208.7,-242.2,-44.4,-113.0,-532.6,-390.7,-177.6,-281.5,-427.4,-263.2,-1936.7,-850.8,-690.0,-849.9,-427.4,-263.2,-1936.7
2016-01-06 11:00:00,-63.3,-427.7,-147.7,-264.1,-200.1,-426.6,-221.9,-259.2,-47.5,-120.6,-567.9,-416.4,-190.1,-300.8,-454.8,-281.6,-2081.7,-907.7,-736.0,-907.3,-454.8,-281.6,-2081.7
2016-01-06 12:00:00,-62.2,-418.4,-145.2,-260.5,-196.8,-419.7,-217.5,-254.8,-46.7,-119.3,-560.9,-409.4,-186.9,-296.2,-449.1,-278.5,-2046.7,-892.1,-727.0,-892.5,-449.1,-278.5,-2046.7
2016-01-06 13:00:00,-60.8,-408.7,-141.7,-254.0,-191.8,-409.3,-212.4,-248.1,-45.7,-116.7,-547.7,-400.0,-182.7,-289.7,-438.5,-271.3,-1992.2,-869.8,-710.0,-872.4,-438.5,-271.3,-1992.2
2016-01-06 14:00:00,-63.5,-427.5,-147.1,-262.6,-199.0,-425.0,-220.2,-257.4,-47.4,-121.4,-566.7,-418.1,-189.9,-302.7,-454.9,-283.1,-2067.9,-902.7,-735.4,-910.7,-454.9,-283.1,-2067.9
2016-01-06 15:00:00,-65.6,-441.0,-152.3,-269.5,-205.0,-437.6,-227.0,-264.9,-48.8,-124.6,-582.2,-431.9,-195.2,-314.0,-468.1,-290.3,-2133.4,-929.5,-755.6,-941.1,-468.1,-290.3,-2133.4
2016-01-06 16:00:00,-68.0,-458.6,-159.1,-280.6,-213.9,-457.5,-236.7,-276.7,-50.8,-129.5,-604.6,-446.4,-203.2,-326.8,-487.6,-300.8,-2216.8,-971.0,-784.9,-976.4,-487.6,-300.8,-2216.8
2016-01-06 17:00:00,-69.6,-469.4,-164.1,-287.1,-220.1,-471.6,-243.0,-284.9,-52.2,-132.5,-617.0,-454.3,-208.2,-335.8,-501.3,-307.0,-2279.4,-999.5,-801.8,-998.3,-501.3,-307.0,-2279.4
2016-01-06 18:00:00,-66.0,-444.7,-156.2,-271.5,-209.2,-450.9,-230.4,-271.4,-49.3,-125.5,-585.9,-429.2,-196.7,-318.7,-477.0,-291.3,-2175.7,-952.7,-760.8,-944.7,-477.0,-291.3,-2175.7
2016-01-06 19:00:00,-56.5,-380.1,-133.4,-231.7,-179.3,-387.1,-197.0,-232.8,-42.1,-107.1,-501.1,-366.7,-167.7,-272.6,-407.9,-250.0,-1867.8,-816.9,-650.4,-807.1,-407.9,-250.0,-1867.8
2016-01-06 20:00:00,-45.4,-303.5,-106.9,-186.1,-144.3,-311.0,-157.3,-187.2,-33.7,-85.8,-399.7,-293.1,-134.5,-218.7,-327.2,-200.6,-1497.8,-655.5,-519.3,-646.3,-327.2,-200.6,-1497.8
2016-01-06 21:00:00,-38.2,-254.6,-89.3,-156.1,-120.3,-258.2,-132.1,-156.6,-28.1,-71.6,-334.8,-245.2,-113.1,-183.3,-273.7,-167.2,-1249.3,-546.9,-434.4,-541.6,-273.7,-167.2,-1249.3
2016-01-06 22:00:00,-36.2,-239.0,-83.9,-146.1,-112.7,-238.9,-124.1,-145.8,-26.3,-66.2,-313.8,-231.3,-105.7,-173.0,-257.7,-155.1,-1175.9,-508.8,-406.3,-510.0,-257.7,-155.1,-1175.9
2016-01-06 23:00:00,-34.7,-230.9,-81.1,-140.8,-109.4,-230.8,-119.9,-141.0,-25.4,-64.1,-302.9,-223.0,-102.8,-166.3,-249.6,-150.3,-1140.7,-491.7,-392.4,-492.2,-249.6,-150.3,-1140.7
2016-01-07 00:00:00,-33.6,-224.5,-78.3,-137.5,-106.7,-224.9,-117.4,-136.8,-24.7,-62.9,-296.6,-214.4,-100.1,-160.4,-242.9,-146.9,-1108.2,-479.1,-384.1,-475.0,-242.9,-146.9,-1108.2
2016-01-07 01:00:00,-32.6,-217.8,-76.2,-133.5,-103.6,-219.2,-114.4,-132.8,-24.0,-61.4,-287.3,-207.9,-97.6,-155.5,-236.6,-142.9,-1076.8,-466.5,-372.7,-461.0,-236.6,-142.9,-1076.8
2016-01-07 02:00:00,-31.2,-207.7,-72.6,-128.3,-99.4,-209.5,-109.5,-127.1,-22.9,-58.9,-275.1,-198.6,-93.4,-149.4,-226.9,-137.0,-1031.4,-446.1,-356.9,-441.3,-226.9,-137.0,-1031.4
2016-01-07 03:00:00,-30.4,-202.7,-70.8,-125.8,-97.3,-204.9,-107.0,-124.2,-22.4,-57.6,-269.0,-192.6,-91.2,-146.0,-221.4,-133.7,-1007.5,-436.1,-348.9,-429.8,-221.4,-133.7,-1007.5
2016-01-07 04:00:00,-30.7,-205.3,-71.5,-127.2,-98.4,-207.9,-108.3,-125.5,-22.6,-58.3,-272.2,-193.3,-92.5,-147.3,-224.0,-135.0,-1019.5,-441.8,-353.1,-433.1,-224.0,-135.0,-1019.5
2016-01-07 05:00:00,-32.0,-214.8,-74.7,-132.3,-102.5,-217.2,-113.0,-130.9,-23.6,-60.7,-284.5,-201.1,-96.6,-153.0,-233.6,-140.8,-1063.0,-461.2,-368.8,-450.7,-233.6,-140.8,-1063.0
2016-01-07 06:00:00,-34.7,-233.0,-81.0,-142.8,-111.0,-235.7,-122.4,-142.2,-25.5,-65.5,-308.4,-218.7,-105.1,-165.3,-253.9,-153.1,-1153.0,-500.4,-399.4,-489.1,-253.9,-153.1,-1153.0
2016-01-07 07:00:00,-38.7,-258.8,-89.9,-158.9,-123.4,-262.1,-136.0,-158.7,-28.3,-72.9,-343.0,-244.2,-117.1,-184.0,-283.0,-169.7,-1285.2,-556.7,-444.3,-545.3,-283.0,-169.7,-1285.2
2016-01-07 08:00:00,-45.6,-303.8,-105.7,-187.7,-145.0,-308.3,-160.1,-186.2,-33.4,-85.6,-402.9,-285.6,-137.5,-216.6,-331.9,-198.6,-1509.4,-654.5,-521.9,-639.7,-331.9,-198.6,-1509.4
2016-01-07 09:00:00,-53.2,-354.0,-123.4,-217.6,-167.9,-358.0,-186.5,-216.1,-39.1,-99.8,-471.6,-334.9,-160.2,-251.8,-385.1,-230.0,-1752.5,-760.6,-610.5,-746.8,-385.1,-230.0,-1752.5
2016-01-07 10:00:00,-60.1,-399.9,-138.9,-246.1,-187.2,-403.1,-210.0,-243.2,-44.3,-112.4,-532.0,-380.3,-180.3,-284.9,-433.0,-258.0,-1960.0,-856.3,-688.7,-845.5,-433.0,-258.0,-1960.0
2016-01-07 11:00:00,-63.9,-426.5,-149.1,-262.3,-199.8,-426.8,-224.1,-259.1,-47.5,-120.8,-567.8,-408.5,-191.7,-304.9,-460.2,-274.8,-2085.1,-910.1,-736.0,-905.1,-460.2,-274.8,-2085.1
2016-01-07 12:00:00,-62.8,-420.7,-146.2,-259.7,-195.7,-420.9,-220.8,-254.7,-46.7,-118.6,-560.0,-402.6,-187.9,-300.8,-453.6,-270.8,-2044.9,-896.4,-725.3,-891.3,-453.6,-270.8,-2044.9
2016-01-07 13:00:00,-61.3,-411.6,-142.4,-253.9,-190.9,-412.1,-215.0,-248.9,-45.4,-115.5,-546.5,-392.5,-183.5,-293.5,-444.6,-265.0,-2003.7,-876.0,-707.5,-869.6,-444.6,-265.0,-2003.7
2016-01-07 14:00:00,-63.6,-426.8,-147.6,-263.3,-198.1,-425.2,-221.9,-259.8,-47.1,-119.9,-565.1,-408.7,-191.3,-305.2,-463.8,-274.7,-2093.7,-906.9,-732.1,-905.3,-463.8,-274.7,-2093.7
2016-01-07 15:00:00,-65.8,-440.0,-151.8,-270.7,-204.0,-437.0,-228.1,-268.9,-48.5,-123.3,-579.5,-421.4,-197.8,-314.5,-480.6,-282.5,-2161.5,-934.0,-751.2,-933.7,-480.6,-282.5,-2161.5
2016-01-07 16:00:00,-68.8,-459.6,-158.0,-281.6,-213.0,-456.5,-238.0,-279.5,-50.5,-128.3,-608.0,-437.5,-205.1,-327.2,-500.0,-295.0,-2243.9,-974.0,-786.8,-969.8,-500.0,-295.0,-2243.9
2016-01-07 17:00:00,-70.7,-472.1,-161.5,-288.3,-218.5,-471.6,-244.7,-285.8,-51.6,-131.3,-629.2,-446.2,-209.1,-335.3,-513.7,-303.6,-2296.6,-1002.0,-812.2,-990.6,-513.7,-303.6,-2296.6
2016-01-07 18:00:00,-66.7,-446.5,-152.5,-273.4,-207.2,-445.9,-232.0,-270.6,-48.7,-124.7,-601.6,-423.1,-197.4,-317.9,-486.1,-288.2,-2170.7,-948.5,-774.9,-938.3,-486.1,-288.2,-2170.7
2016-01-07 19:00:00,-56.8,-380.6,-130.5,-232.8,-177.1,-378.4,-197.8,-231.8,-41.5,-106.8,-517.5,-363.5,-168.5,-271.4,-413.8,-246.3,-1850.6,-807.9,-665.7,-803.4,-413.8,-246.3,-1850.6
2016-01-07 20:00:00,-45.4,-305.4,-105.3,-185.6,-141.5,-302.8,-157.8,-185.5,-33.3,-86.2,-417.0,-295.0,-134.4,-216.6,-331.2,-197.8,-1480.2,-646.2,-536.4,-646.0,-331.2,-197.8,-1480.2
2016-01-07 21:00:00,-37.7,-254.6,-88.1,-155.2,-118.4,-253.4,-131.3,-155.4,-28.0,-72.7,-345.5,-248.5,-112.4,-181.8,-278.3,-165.8,-1244.5,-540.1,-446.2,-542.7,-278.3,-165.8,-1244.5
2016-01-07 22:00:00,-35.1,-237.2,-82.4,-145.4,-110.5,-236.5,-121.4,-146.2,-26.2,-67.7,-316.8,-233.4,-105.7,-170.7,-262.3,-155.6,-1176.5,-504.2,-410.8,-509.9,-262.3,-155.6,-1176.5
2016-01-07 23:00:00,-34.0,-230.0,-79.7,-141.3,-106.6,-227.6,-117.9,-140.9,-25.3,-65.4,-304.1,-225.3,-102.1,-164.4,-251.3,-149.6,-1131.7,-486.4,-394.8,-491.8,-251.3,-149.6,-1131.7
2016-01-08 00:00:00,-33.5,-226.2,-77.7,-138.2,-105.2,-222.6,-116.0,-137.0,-24.9,-63.5,-296.3,-217.4,-100.1,-159.8,-241.5,-146.5,-1092.5,-475.6,-384.6,-477.3,-241.5,-146.5,-1092.5
2016-01-08 01:00:00,-32.6,-220.5,-75.5,-135.0,-103.0,-217.7,-112.9,-133.4,-24.3,-61.3,-288.2,-210.2,-97.5,-155.5,-235.0,-142.9,-1055.5,-464.0,-373.8,-463.2,-235.0,-142.9,-1055.5
2016-01-08 02:00:00,-31.2,-211.7,-72.3,-129.3,-98.3,-207.5,-108.2,-127.7,-23.2,-58.8,-275.7,-200.5,-93.2,-148.4,-224.1,-136.9,-1010.7,-443.5,-357.7,-442.1,-224.1,-136.9,-1010.7
2016-01-08 03:00:00,-30.5,-207.2,-70.6,-126.2,-96.0,-201.8,-105.7,-124.8,-22.7,-57.6,-269.2,-195.6,-91.1,-144.4,-218.1,-133.5,-987.6,-432.4,-349.5,-431.1,-218.1,-133.5,-987.6
2016-01-08 04:00:00,-30.9,-209.6,-71.3,-127.5,-97.3,-203.8,-107.0,-126.3,-22.9,-58.6,-271.9,-198.2,-92.4,-145.8,-220.1,-134.6,-1000.8,-437.1,-353.4,-436.4,-220.1,-134.6,-1000.8
2016-01-08 05:00:00,-32.2,-218.3,-74.2,-132.9,-101.7,-212.6,-111.7,-131.5,-23.9,-61.3,-283.1,-207.3,-96.7,-152.0,-229.8,-140.0,-1048.1,-455.8,-368.3,-456.0,-229.8,-140.0,-1048.1
2016-01-08 06:00:00,-34.9,-236.2,-80.4,-144.0,-110.4,-230.4,-121.6,-142.2,-25.9,-66.3,-306.5,-225.3,-104.7,-164.7,-249.6,-151.1,-1138.6,-494.1,-398.7,-494.7,-249.6,-151.1,-1138.6
2016-01-08 07:00:00,-38.8,-262.5,-89.5,-160.5,-122.2,-255.4,-135.2,-158.7,-28.7,-73.7,-341.8,-250.7,-115.9,-182.8,-277.2,-167.3,-1263.9,-549.2,-444.3,-549.4,-277.2,-167.3,-1263.9
2016-01-08 08:00:00,-45.8,-307.8,-105.3,-188.6,-143.2,-300.3,-158.3,-186.9,-33.7,-86.6,-403.0,-293.4,-135.9,-214.4,-325.1,-196.6,-1477.5,-645.5,-523.4,-643.7,-325.1,-196.6,-1477.5
2016-01-08 09:00:00,-53.5,-356.4,-122.6,-219.8,-167.4,-352.4,-184.7,-217.9,-39.3,-101.0,-470.5,-342.1,-158.0,-249.8,-380.8,-228.7,-1709.4,-755.0,-610.8,-749.9,-380.8,-228.7,-1709.4
2016-01-08 10:00:00,-59.9,-403.1,-138.5,-246.8,-188.0,-397.7,-208.2,-246.3,-44.1,-113.9,-531.0,-385.5,-177.5,-281.5,-429.7,-257.1,-1927.3,-852.2,-689.0,-844.5,-429.7,-257.1,-1927.3
2016-01-08 11:00:00,-64.0,-429.8,-147.4,-263.6,-199.5,-424.0,-221.5,-263.0,-47.1,-121.6,-566.3,-409.7,-189.0,-300.7,-460.7,-274.1,-2053.6,-908.5,-734.9,-899.4,-460.7,-274.1,-2053.6
2016-01-08 12:00:00,-62.8,-423.0,-145.6,-259.0,-196.2,-416.7,-219.0,-259.9,-46.2,-120.0,-555.8,-403.3,-186.4,-297.1,-451.8,-269.7,-2033.5,-895.6,-722.0,-886.8,-451.8,-269.7,-2033.5
2016-01-08 13:00:00,-61.2,-412.8,-142.4,-252.9,-192.1,-406.5,-213.3,-254.0,-45.0,-117.0,-541.9,-394.9,-182.1,-289.7,-441.6,-263.1,-1991.5,-873.9,-703.8,-866.7,-441.6,-263.1,-1991.5
2016-01-08 14:00:00,-63.5,-430.2,-148.0,-264.3,-199.7,-421.3,-221.6,-264.7,-46.5,-121.2,-565.0,-409.6,-187.5,-300.5,-459.0,-273.0,-2062.8,-907.6,-732.7,-897.5,-459.0,-273.0,-2062.8
2016-01-08 15:00:00,-65.2,-442.7,-152.4,-273.0,-205.7,-434.4,-229.0,-272.9,-48.1,-124.5,-585.7,-422.1,-192.2,-309.9,-473.5,-281.1,-2120.1,-936.3,-758.3,-924.2,-473.5,-281.1,-2120.1
2016-01-08 16:00:00,-68.1,-458.8,-158.7,-283.2,-214.2,-453.4,-239.8,-283.0,-50.4,-129.6,-610.3,-439.7,-200.7,-322.8,-491.9,-293.4,-2211.4,-976.3,-790.3,-963.1,-491.9,-293.4,-2211.4
2016-01-08 17:00:00,-69.8,-468.2,-162.7,-288.7,-220.6,-467.2,-247.0,-289.4,-52.0,-133.2,-628.3,-453.2,-207.2,-330.5,-502.8,-301.9,-2283.6,-1003.5,-813.5,-990.9,-502.8,-301.9,-2283.6
2016-01-08 18:00:00,-66.2,-442.7,-154.8,-273.3,-209.8,-442.6,-236.2,-273.4,-49.4,-125.8,-598.4,-429.1,-197.1,-313.3,-475.9,-287.9,-2177.6,-952.2,-773.5,-939.5,-475.9,-287.9,-2177.6
2016-01-08 19:00:00,-56.6,-378.7,-132.7,-234.0,-179.0,-377.1,-202.5,-233.4,-42.1,-107.4,-511.8,-365.8,-168.0,-267.9,-408.8,-246.7,-1861.8,-813.0,-661.3,-801.8,-408.8,-246.7,-1861.8
2016-01-08 20:00:00,-45.3,-301.7,-106.4,-188.1,-142.4,-302.4,-161.6,-186.7,-33.5,-86.5,-409.3,-293.2,-135.0,-215.3,-329.6,-198.4,-1496.8,-650.7,-529.3,-643.6,-329.6,-198.4,-1496.8
2016-01-08 21:00:00,-38.1,-252.9,-88.9,-158.1,-118.6,-253.2,-135.1,-156.0,-28.1,-72.5,-342.3,-245.4,-113.3,-180.8,-275.5,-167.1,-1253.5,-544.3,-442.8,-539.5,-275.5,-167.1,-1253.5
2016-01-08 22:00:00,-35.3,-239.7,-83.5,-148.2,-111.5,-236.8,-125.9,-146.4,-26.3,-67.3,-320.2,-228.3,-105.2,-169.1,-259.4,-156.4,-1175.0,-509.2,-413.9,-502.6,-259.4,-156.4,-1175.0
2016-01-08 23:00:00,-33.6,-228.7,-79.8,-141.7,-106.7,-228.7,-119.7,-140.6,-25.2,-64.1,-305.2,-219.9,-100.4,-162.6,-250.7,-148.1,-1126.2,-489.0,-394.5,-482.8,-250.7,-148.1,-1126.2
2016-01-09 00:00:00,-32.5,-218.8,-75.8,-135.9,-102.8,-221.1,-114.4,-134.1,-24.2,-61.9,-289.7,-213.0,-98.1,-157.0,-240.1,-142.0,-1071.0,-469.6,-375.9,-468.1,-240.1,-142.0,-1071.0
2016-01-09 01:00:00,-29.8,-198.7,-69.1,-125.4,-94.2,-202.7,-104.6,-122.5,-22.1,-56.6,-262.3,-195.0,-90.5,-144.4,-218.0,-129.9,-974.1,-429.7,-341.0,-429.9,-218.0,-129.9,-974.1
2016-01-09 02:00:00,-29.5,-197.7,-68.6,-124.1,-93.4,-200.9,-103.8,-121.7,-21.9,-56.2,-260.9,-193.3,-89.5,-142.8,-216.9,-129.5,-968.2,-426.4,-339.0,-425.7,-216.9,-129.5,-968.2
2016-01-09 03:00:00,-30.0,-201.7,-69.6,-125.7,-94.9,-203.6,-105.5,-123.9,-22.3,-57.1,-265.4,-196.4,-90.9,-144.7,-221.2,-131.9,-984.7,-433.0,-344.7,-432.0,-221.2,-131.9,-984.7
2016-01-09 04:00:00,-30.7,-206.0,-70.7,-127.4,-96.5,-206.7,-107.4,-126.1,-22.7,-58.0,-270.1,-199.8,-92.5,-147.0,-226.3,-134.3,-1002.4,-440.2,-350.8,-439.3,-226.3,-134.3,-1002.4
2016-01-09 05:00:00,-31.4,-211.3,-72.4,-129.9,-99.0,-211.5,-109.6,-128.5,-23.2,-59.6,-277.4,-204.4,-94.7,-150.6,-231.9,-137.4,-1027.5,-449.7,-360.2,-449.7,-231.9,-137.4,-1027.5
2016-01-09 06:00:00,-32.6,-219.5,-75.6,-135.1,-103.4,-221.3,-113.7,-132.6,-24.1,-62.2,-290.8,-213.3,-98.6,-156.5,-240.1,-142.5,-1068.8,-467.6,-377.0,-468.4,-240.1,-142.5,-1068.8
2016-01-09 07:00:00,-33.7,-226.6,-78.4,-139.4,-107.4,-229.0,-118.4,-137.7,-24.9,-64.6,-304.0,-221.0,-101.8,-160.2,-248.0,-147.1,-1104.6,-485.1,-393.5,-483.1,-248.0,-147.1,-1104.6
2016-01-09 08:00:00,-33.7,-224.2,-79.0,-138.7,-107.8,-227.1,-118.0,-137.6,-24.7,-65.0,-306.5,-220.6,-101.1,-160.0,-247.2,-145.9,-1091.9,-482.7,-396.2,-481.7,-247.2,-145.9,-1091.9
2016-01-09 09:00:00,-37.1,-244.5,-86.7,-152.5,-118.0,-248.4,-128.4,-151.8,-27.0,-71.4,-335.3,-242.0,-110.4,-175.7,-270.2,-159.0,-1189.4,-528.5,-433.6,-528.0,-270.2,-159.0,-1189.4
2016-01-09 10:00:00,-40.6,-267.8,-95.1,-166.2,-129.3,-271.6,-140.8,-165.5,-29.6,-77.7,-366.8,-263.2,-120.5,-193.3,-293.6,-173.9,-1306.6,-577.9,-474.1,-577.0,-293.6,-173.9,-1306.6
2016-01-09 11:00:00,-42.3,-277.3,-99.2,-173.7,-134.4,-282.4,-146.4,-171.2,-30.7,-80.8,-380.2,-272.7,-125.0,-201.4,-303.6,-180.3,-1361.2,-600.0,-491.7,-599.1,-303.6,-180.3,-1361.2
2016-01-09 12:00:00,-45.0,-293.3,-105.8,-185.1,-142.1,-300.6,-156.0,-183.1,-32.5,-85.7,-399.7,-288.9,-133.2,-213.8,-324.6,-191.0,-1444.2,-639.7,-517.9,-635.9,-324.6,-191.0,-1444.2
2016-01-09 13:00:00,-44.9,-291.5,-105.7,-183.6,-142.1,-299.0,-155.5,-182.3,-32.4,-85.2,-399.8,-287.4,-132.5,-212.2,-322.7,-189.2,-1434.2,-636.8,-517.4,-632.1,-322.7,-189.2,-1434.2
2016-01-09 14:00:00,-44.4,-288.8,-104.9,-180.9,-141.0,-296.5,-154.2,-180.0,-32.1,-84.6,-398.6,-285.2,-130.9,-210.0,-318.6,-187.2,-1419.1,-630.7,-515.4,-626.2,-318.6,-187.2,-1419.1
2016-01-09 15:00:00,-44.3,-290.3,-105.0,-180.6,-141.6,-296.7,-154.6,-180.1,-32.2,-85.1,-402.9,-286.3,-130.8,-209.8,-317.9,-188.2,-1423.7,-631.5,-520.2,-626.9,-317.9,-188.2,-1423.7
2016-01-09 16:00:00,-45.0,-298.5,-107.4,-183.9,-145.4,-302.1,-158.2,-183.5,-32.8,-87.0,-415.4,-291.3,-133.1,-214.1,-322.7,-192.9,-1459.6,-643.8,-535.2,-638.5,-322.7,-192.9,-1459.6
2016-01-09 17:00:00,-45.0,-298.0,-107.6,-183.6,-145.5,-305.3,-159.1,-184.0,-32.9,-87.4,-414.4,-292.2,-133.7,-213.0,-323.5,-192.4,-1458.3,-648.4,-534.7,-638.8,-323.5,-192.4,-1458.3
2016-01-09 18:00:00,-41.7,-276.2,-98.6,-171.4,-133.3,-285.7,-148.2,-171.0,-30.9,-81.0,-380.6,-272.4,-124.6,-198.0,-302.3,-180.5,-1359.8,-605.0,-492.5,-595.0,-302.3,-180.5,-1359.8
2016-01-09 19:00:00,-38.1,-255.0,-88.8,-159.1,-120.8,-261.5,-135.9,-157.2,-28.6,-73.5,-344.0,-250.3,-114.8,-183.3,-278.5,-169.0,-1260.3,-554.7,-446.1,-548.4,-278.5,-169.0,-1260.3
2016-01-09 20:00:00,-36.0,-242.3,-83.8,-151.5,-114.3,-247.5,-128.4,-148.9,-27.1,-69.3,-323.2,-237.4,-109.0,-174.6,-264.3,-160.5,-1198.0,-524.8,-419.5,-521.0,-264.3,-160.5,-1198.0
2016-01-09 21:00:00,-34.4,-232.0,-79.8,-144.9,-109.2,-236.6,-122.5,-142.0,-25.9,-66.2,-308.4,-227.0,-104.1,-167.3,-252.8,-154.0,-1148.7,-501.2,-400.5,-498.4,-252.8,-154.0,-1148.7
